crash_id,intersection_id,int_num,direction,distance,latitude,longitude
568251,8612,79617,North,40,37.3399894456683,-121.843195019124
568232,781,55197,South,242,37.2472951824578,-121.864427132895
568264,8570,50380,South,420,37.320411772115,-121.831781261075
568296,8612,79617,North,51,37.3400130319297,-121.843218663635
568306,3422,62897,North,380,37.3493475985232,-121.896110083105
568290,4833,92762,South,100,37.2776993448482,-121.834921442607
568256,6928,15157,West,35,37.3080740289843,-121.825218918576
568305,6787,25838,South,100,37.2913083149021,-121.826023453259
568271,9376,32560,North,105,37.3943408948699,-121.868382322619
567515,4996,106809,West,40,37.332991612842,-121.879731488401
567557,9002,50302,South,300,37.30532443519,-121.777237328545
567532,4770,42415,South,24,37.3621134383452,-121.89700085263
567553,1830,103410,At,0,37.3275905765886,-121.882746907902
567505,,1341,East,,,
567552,10083,81510,South,50,37.4158927733664,-121.874997714489
567518,,94225,North,,,
567573,3344,121329,At,0,37.3333203169986,-121.896566362543
567562,8395,78320,South,330,37.3393915507032,-121.828921032374
567585,5837,23693,West,282,37.2695448775454,-121.819463973096
567574,9715,128370,At,0,37.4122412091959,-121.927953175067
567575,3060,7479,East,42,37.3571868256644,-121.862042554615
567592,2942,82906,East,45,37.3172846953669,-121.923638600908
567594,,56781,West,,,
567578,7465,33032,At,0,37.3312488480137,-121.812755896453
567586,10872,74150,North,163,37.4027316576925,-121.862097458537
567599,6860,33824,East,82,37.2903450505191,-121.831886606072
568294,7103,74711,West,408,37.2968672181539,-121.838846146391
568315,7017,86195,South,27,37.3634455983488,-121.828932629859
568230,5232,20459,South,241,37.2506264744401,-121.830825448025
568257,3639,66164,North,25,37.362616293428,-121.908146205311
568255,,55791,South,,,
568307,242,126158,At,0,37.2746459809863,-121.863670369784
568273,4223,4751,At,0,37.2891458178023,-121.881159363596
568288,4061,63007,At,0,37.337669952003,-121.887401066849
568299,5415,123133,At,0,37.3128505808184,-121.799115082112
567558,4770,42415,West,51,37.3620987123749,-121.897194525408
567534,3537,7996,North,110,37.3389530599917,-121.859852901677
567541,5940,96865,South,156,37.351969676774,-121.848240690489
567519,8100,113398,South,36,37.359729920687,-121.822420481251
567554,5164,116654,East,675,37.2539143823109,-121.799505466177
567503,12266,29347,At,0,37.3230014082209,-122.001053178271
567535,6100,108239,At,0,37.2785882604067,-121.816364566679
567582,7324,18314,West,15,37.3239264094036,-121.839169061436
567579,5571,68860,At,0,37.3574374307167,-121.817236538329
567590,1641,102640,West,100,37.3234953203157,-121.911751564969
567591,6408,1440,At,0,37.313816147328,-121.80792015098
567584,4521,59740,North,51,37.3592202937081,-121.888362413765
567567,3060,7479,At,0,37.3571120912768,-121.86215262993
567560,3734,109450,At,0,37.3416304548947,-121.88743002508
567561,8198,94027,South,54,37.3492283819524,-121.810492184208
567569,4752,55868,North,13,37.3289151007234,-121.871294994599
567608,,70971,,,,
568197,,101243,West,,,
568198,2103,18677,West,148,37.3073359659036,-121.891276422088
568186,1555,91926,At,0,37.3557585875643,-121.892260311479
568217,,92377,East,,,
568193,1353,41403,At,0,37.2378890868363,-121.886649068715
568191,12372,143833,South,416,37.3899793004018,-121.900828229747
568213,3147,89980,East,105,37.3405797037528,-121.860939087147
568183,9720,115092,At,0,37.4092201301787,-121.944850081459
568210,2582,4058,North,217,37.3131898676195,-121.878552184607
568185,,106226,North,394,,
568203,2714,35298,East,250,37.2805489066816,-121.924244264566
568207,,5972,West,,,
568173,2814,92828,At,0,37.294717581296,-121.85243114786
568188,1084,17357,South,120,37.2562369945037,-121.921774673047
568260,,55802,South,,,
568226,6697,108162,At,0,37.3079585185417,-121.847653940279
568244,5511,51248,At,0,37.2658393311009,-121.805829424008
568309,,3860,,,,
568261,8837,102464,At,0,37.3248394790751,-121.787045603382
568267,4762,108020,West,51,37.3495216578412,-121.899291238364
568253,7112,95040,At,0,37.3280658589,-121.825695309696
568297,8270,102530,West,51,37.3260469954506,-121.820463093652
568312,947,4586,At,0,37.262984642842,-121.87667903948
568227,7054,38720,West,51,37.3359557408489,-121.836004173178
568302,8730,116346,At,0,37.2400205326897,-121.772304079985
568242,11467,89660,At,0,37.3380428980532,-121.928991772973
568317,,47497,South,,,
568295,,83930,South,,,
568313,12513,79188,At,0,37.3201511537965,-121.972431617378
568289,2814,92828,North,200,37.2951623487614,-121.852834582449
568272,,6027,West,,,
568270,4273,20206,West,66,37.2514379140226,-121.820595457818
568222,4045,55747,At,0,37.324745227016,-121.867735251215
568274,8494,136850,South,1955,37.258182250338,-121.781313676131
568279,2924,73150,At,0,37.2805121694455,-121.848123553262
567524,6759,32944,At,0,37.293420637655,-121.833214118284
567523,,88384,North,,,
567547,11831,82136,At,0,37.2907787926086,-121.976597793061
567536,9777,118018,East,51,37.3880266593727,-121.882397904292
567537,4509,90090,At,0,37.341386211321,-121.862262723746
567538,3517,4322,South,145,37.3242780492301,-121.886197186445
567504,1488,143999,At,0,37.2867389464814,-121.922553675812
567559,2942,82906,At,0,37.3172832170888,-121.923793333645
567570,,76230,West,,,
567576,9872,57452,East,166,37.4301797612002,-121.970379845269
567589,4093,110846,At,0,37.3406416552117,-121.913401104061
567564,6263,104532,South,105,37.2681326557708,-121.809972088418
567581,3030,107250,West,65,37.3477938451913,-121.866073199214
567563,5019,24320,West,162,37.2690898746878,-121.808332655563
567588,12359,13705,At,0,37.2981052048396,-121.931677652488
567572,,113596,South,,,
567617,6305,12650,South,243,37.3504128429514,-121.835856212788
566411,1771,80761,North,205,37.2617941561694,-121.86424047418
566406,3714,62798,East,18,37.3425669304678,-121.877096983468
566405,7685,63128,South,364,37.3091740660799,-121.782455257236
566404,2668,75789,East,495,37.3010258459073,-121.911915672845
566422,4767,71499,At,0,37.3592989589795,-121.890906510389
566427,3939,109340,East,18,37.3278603395642,-121.871479392805
566442,8534,76482,East,295,37.3285166646878,-121.829606030485
566446,7285,80497,South,172,37.3371152533696,-121.844391916633
566444,4555,69410,West,34,37.2882225880433,-121.836407977455
566451,3917,98603,At,0,37.3282766540475,-121.897506509921
566449,1301,23506,East,337,37.2609815308219,-121.8842274728
566415,8372,39764,North,196,37.3248979182522,-121.824829378157
566450,2241,48333,East,85,37.3072816916077,-121.926555322666
566463,3986,104389,North,21,37.3288470177954,-121.859482469177
566474,5476,78781,South,30,37.3123050092083,-121.840802222682
566480,4609,57045,At,0,37.2369211338305,-121.79617153717
566487,1746,90353,At,0,37.3376283364544,-121.859743887529
566479,4260,115477,At,0,37.3503042859705,-121.860817839522
566468,3029,107205,East,65,37.3475302732194,-121.866624079489
566467,507,4729,West,18,37.254246312066,-121.875747506007
566473,10339,45870,At,0,37.4133847910479,-121.861565343815
566509,5644,86877,South,245,37.2362599452413,-121.810718008135
573398,4081,83852,North,67,37.2919384668586,-121.889106365344
573400,6063,119448,North,79,37.3546073695015,-121.81343245169
573390,7696,69233,At,0,37.3313221409389,-121.79489322394
573392,4833,92762,East,160,37.2780833966383,-121.834646873748
573387,,89451,West,,,
573386,3031,107249,East,100,37.3484673507456,-121.864655776659
573403,,12650,South,,,
573461,3432,77813,North,355,37.3508423393686,-121.874533623563
573433,3328,110373,At,0,37.351671179066,-121.866871345822
573418,5431,48476,At,0,37.3088491859542,-121.799438973869
573419,10547,96458,West,48,37.2827108757897,-121.984294098547
573445,12425,79166,East,183,37.3201957183262,-121.967739794848
573426,6326,81080,East,51,37.3098505577168,-121.844770214429
573417,4755,55769,At,0,37.3306197715916,-121.872109537971
573441,,84853,East,93,,
573439,4260,115477,At,0,37.3503042859705,-121.860817839522
573412,11879,100650,At,0,37.2957579809942,-121.968517730148
566454,6410,99175,At,0,37.3093212116262,-121.849093177444
566461,7522,92696,At,0,37.2911440608112,-121.848885338843
566428,,103454,East,,,
566456,8465,38730,South,445,37.3365679208068,-121.837510951807
566409,4205,44197,East,320,37.2913434239874,-121.894935953539
566407,10788,97591,West,28,37.4002094120762,-121.846020967621
566459,6894,13254,East,105,37.370980934402,-121.831918371898
566423,,32240,North,,,
566421,7063,111715,At,0,37.3265694126492,-121.837133981709
566417,6269,20272,At,0,37.2562705405034,-121.803431914096
566452,3464,79474,East,15,37.3580927809762,-121.860723710958
566419,10268,104290,At,0,37.4046346367831,-121.934232285438
566416,,20272,North,,,
566486,4045,55747,North,48,37.3248576564162,-121.867821452193
566492,7294,50379,West,322,37.3206925566175,-121.830538227412
566489,4698,56979,At,0,37.3502757196997,-121.885486964694
566472,6940,104356,East,21,37.3049693819602,-121.825339421435
566490,817,72973,At,0,37.2707962830946,-121.894960072407
566466,8877,32482,At,0,37.3700772997088,-121.843013438097
566484,12580,93147,At,0,37.3158933713409,-121.975944303665
566462,10780,33472,South,100,37.2472207017474,-121.950232822656
566514,3521,18743,At,0,37.3228911546852,-121.898871539212
573382,4337,11000,North,51,37.2549103036085,-121.830809262463
573393,5136,12011,At,0,37.2401814217831,-121.817035660619
573399,4066,88000,East,100,37.3371352549459,-121.892992640554
573389,10073,123628,At,0,37.3720969403743,-121.882596212094
566445,6717,108745,At,0,37.3118062824764,-121.839237158511
566429,3527,85876,South,182,37.329777520719,-121.857070200579
566448,5590,71796,At,0,37.2841663609585,-121.814297643357
566447,5704,49312,At,0,37.2965238420783,-121.807260092079
566413,6269,20272,North,65,37.2563732758803,-121.803614562845
566458,4199,47420,At,0,37.2898429078534,-121.887690352592
566410,,46749,North,280,,
566403,8476,11890,West,43,37.3248053513238,-121.845918544524
566455,4028,109449,At,0,37.3358299634802,-121.869633308312
566453,241,32911,At,0,37.2752767273988,-121.870401456532
566432,4012,106831,At,0,37.3345503095414,-121.876457166243
566435,11647,99450,At,0,37.3011763689596,-121.96428537038
566433,6111,75657,West,156,37.2368599873597,-121.833069447899
573402,,5972,East,,,
573408,945,23880,At,0,37.2554140335357,-121.898343626709
573407,5986,79683,At,0,37.3456022500016,-121.848613979399
573458,4102,59883,At,0,37.3363346948228,-121.884948344466
573456,3939,109340,At,0,37.3279028642301,-121.871510963749
573421,8417,97052,North,410,37.3325145394551,-121.834693263757
573410,3996,74667,At,0,37.3155640095428,-121.881127326603
573411,,30425,East,515,,
573443,3577,59674,At,0,37.3382777434922,-121.872715921792
573440,4043,18732,At,0,37.3246279928565,-121.900444939069
573450,,125234,At,0,,
573416,4762,108020,At,0,37.3495931404623,-121.899140353353
573429,3964,55835,South,173,37.334634597837,-121.875100772754
566488,12575,24694,East,265,37.3158886849554,-121.985809682277
566477,10879,47640,At,0,37.2725513346726,-121.932917032408
566471,4595,19953,North,50,37.2516132014152,-121.804023511816
566464,3822,92982,At,0,37.3319709210599,-121.901247819219
566470,3941,10647,South,75,37.3248200594308,-121.896218273189
566476,6845,61665,South,6,37.3610180881313,-121.83000374877
566469,2960,90474,North,126,37.3175502982522,-121.92163198403
566482,10958,107645,At,0,37.3081303413796,-121.977666247455
566494,5152,5433,At,0,37.1980397419696,-121.83316548125
573396,7493,32922,At,0,37.3238551989685,-121.808440576949
573380,5232,20459,At,0,37.2512882402935,-121.830837816662
573394,11944,66439,South,88,37.2972003073329,-121.97041673393
573383,,91629,North,250,,
573384,7175,90045,West,100,37.314996970365,-121.836773094736
573385,2965,28181,At,0,37.3306020233414,-121.920012596338
573404,9216,100033,South,110,37.3882624842019,-121.849352262838
573444,4751,55923,At,0,37.3295076843067,-121.871297953876
573447,5398,90342,At,0,37.3060102982678,-121.845771015877
573422,777,73259,North,51,37.2465588977821,-121.862556085265
573453,7022,76042,North,82,37.3630094046068,-121.847940930562
573413,12632,4553,At,0,37.3338417222433,-121.895463160939
573460,10248,40226,East,72,37.3811820175622,-121.850149650938
573431,2983,109471,At,0,37.3516193314619,-121.894873952328
573415,10627,30557,West,100,37.2657298659855,-121.940465050752
573459,9988,45891,At,0,37.4084605146046,-121.871641338192
573448,3190,110296,At,0,37.3436279018311,-121.883221895493
566431,5994,39423,South,52,37.348712465566,-121.834261876987
566420,7493,32922,At,0,37.3238551989685,-121.808440576949
566438,1545,111561,At,0,37.3550049215301,-121.887746008583
566437,2668,75789,At,0,37.3009309811059,-121.91361050059
566436,9713,137675,At,0,37.3182621814132,-121.763403612708
566441,8567,97844,South,25,37.32614223874,-121.828402473916
566424,4012,106831,At,0,37.3345503095414,-121.876457166243
566414,8632,138126,South,94,37.2074187877514,-121.729884460665
566412,4271,70168,South,22,37.3284845579554,-121.917453810854
566430,9510,126235,At,0,37.2412112076451,-121.772572481113
566434,5582,121450,At,0,37.3534988814984,-121.828214725969
566418,6648,32339,At,0,37.3667948276953,-121.839773691227
566439,10307,79958,West,30,37.2718315512304,-121.991476412474
566465,7287,80519,East,135,37.3385138523783,-121.845171380115
566491,,17390,West,,,
566475,4022,28137,At,0,37.3291413593567,-121.901968347202
566478,3775,50786,South,120,37.3388329829248,-121.894564131862
566481,4164,102651,At,0,37.3286853376701,-121.91177666223
566493,2178,4080,North,177,37.3167963704836,-121.874328215987
566483,2754,10230,North,36,37.3140790579642,-121.874552534401
566485,10867,116797,North,38,37.4164320416308,-121.955886274728
566508,,125454,At,0,,
566528,,97052,North,,,
573391,12655,123782,North,210,37.2541205854004,-121.799845064553
573379,,13727,,,,
573397,10187,60390,South,98,37.3971460577098,-121.935951450323
573401,3839,10581,East,20,37.3255606717139,-121.895379826088
573388,6667,6016,East,160,37.3592856528907,-121.841867983128
573406,9154,101243,East,44,37.3248314573422,-121.787863225233
573405,1829,95941,East,150,37.3404044666288,-121.881645392384
573424,2098,47497,North,267,37.3041754096762,-121.861736932004
573442,9004,120119,At,0,37.3158283134767,-121.779473302843
573436,8301,11164,North,120,37.2262767178276,-121.766659999064
573427,3653,12297,South,210,37.325541003102,-121.889878094133
573428,4934,108415,At,0,37.3316020752679,-121.87853842059
573446,8103,96205,West,26,37.3590885761035,-121.823564717705
573449,3359,74634,West,45,37.3227465619976,-121.867855203813
573430,4455,73864,North,195,37.3604948246987,-121.895794095797
573425,2177,99373,East,45,37.3141371993531,-121.910768293822
573409,9524,120053,At,0,37.2583895974604,-121.785863625801
573420,9194,86008,At,0,37.3873533534551,-121.886054081016
573457,3760,4333,South,160,37.3158194923098,-121.879895077451
573432,4316,2529,West,45,37.331446464552,-121.912061543114
573463,8048,110945,West,306,37.3550626336112,-121.820743699258
573475,10021,100682,North,38,37.4093921975095,-121.852187738514
573472,7553,32780,At,0,37.3266239695351,-121.809591286343
573469,3359,74634,North,165,37.3231997922151,-121.868012363002
573481,,83159,At,0,,
573491,5993,39401,West,156,37.3480504122587,-121.835488511156
573487,8509,12154,At,0,37.2011286864557,-121.736403926937
573499,1439,20404,At,0,37.249853630521,-121.879550918129
573495,12513,79188,East,368,37.3201585405848,-121.971166148641
573501,3125,37553,South,146,37.2884003770219,-121.899416672491
573541,6915,53206,East,147,37.2896367410577,-121.837074494197
573525,3500,60499,At,0,37.335282014785,-121.889904851486
573508,6739,83401,North,71,37.2978628628189,-121.837782841239
573510,11400,42008,At,0,37.2965763456768,-121.949914559814
573511,3485,18710,North,38,37.3018099633968,-121.885736231698
573521,357,39148,South,160,37.2598136798183,-121.85475996453
573537,9396,25893,East,580,37.3809126024589,-121.907581812636
573514,1712,79826,At,0,37.3133511542764,-121.923298463159
573540,1513,69860,North,288,37.2983870201791,-121.922684523535
573547,3718,55824,At,0,37.3393736805077,-121.878629001184
573558,2967,2518,North,51,37.3343028710662,-121.915317442644
573560,5681,64261,At,0,37.3500909565047,-121.829623280217
573454,2303,61929,South,116,37.3138337187042,-121.879839329183
573435,4767,71499,At,0,37.3592989589795,-121.890906510389
573423,2130,11439,North,150,37.2628862309806,-121.856363631026
573462,2418,200034,South,241,37.2526357080547,-121.912641358524
573473,4078,72600,North,51,37.2983991729382,-121.905441094792
573465,1652,38389,At,0,37.3453932913731,-121.91635905888
573471,3534,89957,West,50,37.3326452497336,-121.853767432147
573482,,138148,East,600,,
573479,4596,92773,North,995,37.2724534188541,-121.828997671685
573490,1020,88098,South,45,37.2269743397354,-121.905262948366
573485,6781,1132,West,51,37.3024075212669,-121.825602373577
573496,10838,32108,At,0,37.4120669867357,-121.872521136029
573500,6697,108162,At,0,37.3079585185417,-121.847653940279
573548,8094,126796,West,260,37.2758085881058,-121.737628849094
573551,3837,87670,At,0,37.3260954622111,-121.881635444217
573567,7894,76009,At,0,37.3739936856415,-121.858727937794
573563,3639,66164,At,0,37.3625565503541,-121.908103853207
573570,4816,51512,At,0,37.2538379397321,-121.842215687358
573584,4052,79111,North,240,37.3227886781223,-121.873397763701
573577,4935,87702,At,0,37.3301193677374,-121.873159887344
573583,3533,89825,At,0,37.33144974124,-121.852399879779
573599,222,29688,At,0,37.2587092899692,-121.917010460612
573593,3441,77681,North,115,37.348501693684,-121.877844971437
573587,,115499,At,0,,
573591,3837,87670,At,0,37.3260954622111,-121.881635444217
573604,6306,32240,North,57,37.3554406363283,-121.830761619246
573502,1939,120790,South,66,37.2528139323957,-121.869323566718
573516,4454,71576,East,84,37.3565239630686,-121.896765488798
573533,2369,47618,At,0,37.2983786154284,-121.869071357665
573517,2196,69849,At,0,37.2934157670177,-121.90494453698
573530,3624,4179,West,120,37.3141215981141,-121.877229142687
573529,3964,55835,At,0,37.3350431892819,-121.875404470736
573536,3718,55824,North,167,37.339767762094,-121.878922906479
573538,6105,21328,South,60,37.2761840402826,-121.817415613426
573532,8320,114993,East,528,37.261205225896,-121.782374006205
573518,3660,111704,South,162,37.3327193983614,-121.875096229535
573542,10311,116137,North,66,37.4158402512716,-121.938299787553
573545,2983,109471,At,0,37.3516193314619,-121.894873952328
573550,4567,87229,At,0,37.3070988489421,-121.834180881753
573553,6701,1430,At,0,37.3101671765056,-121.81342769775
573555,2985,51303,South,230,37.3641694016091,-121.866796169979
573572,3321,15014,At,0,37.3495991593925,-121.862267944379
573573,7071,94380,At,0,37.3487109547279,-121.8022694732
573571,3326,15080,At,0,37.3619460669754,-121.885976597566
573575,5543,112452,East,42,37.3165134907969,-121.834529518807
573576,523,20338,East,247,37.2503476421964,-121.85802807935
573578,7306,1980,At,0,37.3371924135508,-121.825635319307
573592,4508,99550,East,25,37.3423835020237,-121.863109694505
573594,11154,52810,At,0,37.3171344876858,-121.946969239762
573588,,95776,East,250,,
573589,3321,15014,South,150,37.3493881957298,-121.862711183498
573602,6319,82708,At,0,37.2502214560318,-121.817487235944
573434,12661,136840,North,150,37.2522648741323,-121.866668254221
573452,4650,11296,West,39,37.2555298037314,-121.830953680963
573455,664,78847,East,45,37.2691334465117,-121.87078092775
573477,6321,32845,West,39,37.3003363292865,-121.821028504415
573466,12654,138159,At,0,37.3409864967701,-121.841506265629
573474,3423,59795,West,26,37.3489243866456,-121.89443709176
573468,10273,68815,At,0,37.3779440669855,-121.831374283946
573480,6759,32944,At,0,37.293420637655,-121.833214118284
573478,3822,92982,At,0,37.3319709210599,-121.901247819219
573492,9493,5763,North,168,37.372246932854,-121.836756686056
573486,,29974,South,,,
573494,12510,2936,West,362,37.3210452299549,-121.976761255842
573498,3938,10559,West,128,37.320985019518,-121.908937216501
573503,4946,19854,At,0,37.2506217131398,-121.839637017924
573539,,36860,West,,,
573522,9771,30502,At,0,37.261742397325,-121.931410777428
573527,8361,76230,West,214,37.3466062570305,-121.833209115523
573528,8850,32713,At,0,37.4013806554374,-121.879117483674
573512,6057,111000,South,44,37.3560421033831,-121.819061127364
573505,12311,50918,At,0,37.3270547302564,-121.937112093958
573534,2204,23451,West,290,37.2514954026235,-121.912008423984
573509,3533,89825,At,0,37.33144974124,-121.852399879779
573535,6913,22550,East,90,37.292144751623,-121.835558895695
573549,6760,22560,At,0,37.2896053127343,-121.835278096319
573543,3521,18743,At,0,37.3228911546852,-121.898871539212
573559,4900,32988,At,0,37.2769280890047,-121.841896687463
573451,10457,28632,South,51,37.264282267208,-121.938875440932
573437,8370,107942,At,0,37.3213641608213,-121.827341752916
573414,3527,85876,South,180,37.3297818247696,-121.857074474413
573476,9396,25893,West,51,37.3798570391316,-121.909303653218
573464,8150,88330,North,350,37.3453333747939,-121.809280216069
573467,2288,123672,East,20,37.309603735522,-121.884605612217
573470,3319,76229,North,70,37.3496412758692,-121.893403455059
573484,544,30150,At,0,37.2235282292823,-121.899314706123
573483,7992,75965,West,270,37.3536522033155,-121.840057118043
573489,3321,15014,At,0,37.3495991593925,-121.862267944379
573488,7543,23902,At,0,37.2660062056393,-121.83923110689
573493,1550,95864,At,0,37.3576637613879,-121.882143322739
573497,11417,95446,At,0,37.3398994879456,-121.931242326819
573554,2477,120548,North,180,37.3087777920412,-121.86632118545
573564,7582,75910,North,170,37.294534829846,-121.834407776032
573562,3530,40347,East,51,37.3289714233946,-121.852917189198
573566,,86030,South,,,
573569,6696,19227,At,0,37.2921433814804,-121.811911256961
573579,9046,35540,North,51,37.335047585157,-121.782390413046
573574,,86041,East,,,
573590,3521,18743,South,190,37.3224732547255,-121.898480313898
573601,8013,36541,South,21,37.2226731016219,-121.774379172146
573595,3199,112530,North,180,37.348558019915,-121.884206393403
573586,2665,82873,West,18,37.3163841709992,-121.923813556484
573598,8485,100210,North,115,37.3311614510944,-121.796866820783
573619,3760,4333,At,0,37.3161964076718,-121.880177891317
573504,122,63370,West,164,37.2673051047941,-121.922850497284
573507,925,23627,East,200,37.2646699004087,-121.870303096903
573524,8195,94467,South,51,37.3507053465409,-121.814193213224
573531,3982,10658,South,51,37.3625125742654,-121.862197415915
573513,6632,140326,At,0,37.2497444716697,-121.801176351286
573526,8485,100210,South,46,37.3307350908524,-121.796721780809
573519,469,19964,East,30,37.2473119926758,-121.884490419961
573520,5400,89870,West,330,37.2996305813306,-121.820030005241
573523,3969,54670,North,24,37.3529906020227,-121.879928291446
573515,8379,110780,At,0,37.3200655634009,-121.795317115513
573556,5108,112177,East,70,37.253736314834,-121.823639608691
573544,2665,82873,At,0,37.3163848908921,-121.923751666059
573546,4519,59619,East,50,37.3602430877252,-121.888925280729
573557,,95941,West,,,
573552,3722,107106,At,0,37.3406926354876,-121.881038163605
573565,12104,62182,At,0,37.3270555242496,-121.943329771672
573561,1831,103454,East,51,37.3281579083326,-121.881546160485
573568,4870,33043,At,0,37.2745763746435,-121.849840063884
573582,,109560,South,,,
573580,3621,74535,North,273,37.3156215574966,-121.882493218782
573581,1695,114608,North,715,37.2539036911521,-121.871568532238
573597,6539,6401,East,157,37.3205809408683,-121.82849482738
573596,1520,93125,West,98,37.3163917980292,-121.923134626104
573585,9192,114751,East,20,37.3827403132342,-121.89579156798
573600,3432,77813,North,390,37.3509248416214,-121.87459541859
573622,10634,77384,South,51,37.2705048565331,-121.939566263753
567606,4312,2452,At,0,37.3407714688701,-121.923041595483
567609,8180,89473,East,80,37.3527802060283,-121.824150009542
567613,11647,99450,South,180,37.3007094219963,-121.96408796865
567597,528,23781,East,21,37.2532194839022,-121.902615943662
567602,3068,56165,South,100,37.3405371825599,-121.917781232614
567673,8976,61071,At,0,37.3909811030827,-121.879160727391
567665,2386,41139,At,0,37.3124158745965,-121.903922943113
567659,,114751,North,,,
567648,3145,36706,At,0,37.335056814625,-121.922612980617
567643,1392,43339,West,122,37.2465356593449,-121.915283738457
567628,11421,29391,South,28,37.2650939216772,-121.939654359983
567650,4853,44692,North,52,37.2555990473623,-121.823695648764
567649,3769,87933,West,55,37.334517726256,-121.891569968955
567616,7570,118700,South,347,37.3278724922873,-121.800097486627
567598,7915,12638,East,87,37.351612113041,-121.83543345139
567610,1067,30095,South,42,37.2318953293972,-121.903560348519
567612,7248,6357,At,0,37.3177987181127,-121.824846655625
567605,5716,1341,East,15,37.312424349273,-121.801859392357
567676,8372,39764,At,0,37.324475962387,-121.824410936344
567642,1715,63931,North,189,37.311218165202,-121.921232335418
567639,11649,81949,East,151,37.3072360732724,-121.976622449999
567657,11270,71048,At,0,37.3076463392208,-121.96694027693
567623,3555,38433,East,162,37.3473510490526,-121.918542900233
567675,,55692,East,,,
567631,4051,108019,At,0,37.3381654403568,-121.8906296181
567658,9206,25850,West,126,37.3822015559663,-121.905367622872
567660,,63051,East,,,
567661,3955,79551,West,251,37.3509275077143,-121.854843141287
567630,8116,12649,East,175,37.3529021851397,-121.831306453579
567622,3648,56880,North,51,37.3454280001427,-121.896039285889
567654,7291,73666,North,30,37.3233393222938,-121.831765807009
567672,8370,107942,East,60,37.3214710385422,-121.82718471386
567638,,37311,West,,,
567682,8369,74799,West,210,37.3234447309099,-121.824301981868
567692,,12154,West,2640,,
567689,11164,57441,At,0,37.3015488757337,-121.956606858212
567679,476,11550,West,180,37.2481484626818,-121.882939823072
567695,4113,59806,At,0,37.3425687952907,-121.889589658799
567717,8206,3574,At,0,37.3610955466096,-121.838046564317
567614,6913,22550,West,57,37.2918801871494,-121.835940477593
567618,11104,3277,At,0,37.3100930507717,-122.017789029036
567596,4780,62985,South,60,37.3356908720323,-121.885921327052
567615,655,39214,East,99,37.2583002426463,-121.864542940574
567603,8556,91057,North,900,37.2278380308797,-121.753688002702
567633,,19953,North,,,
567651,5285,10988,East,43,37.25437991798,-121.834700981657
567625,4139,4498,South,51,37.3188049240338,-121.882120755003
567634,6810,17192,South,97,37.2266521981638,-121.777045086477
567645,276,73017,At,0,37.2668153169586,-121.908270787522
567632,9195,62600,At,0,37.3936441870896,-121.876135665238
567640,,73787,North,,,
567667,4050,59817,At,0,37.3217157348434,-121.874048426223
567646,3633,60235,At,0,37.3533694343792,-121.903458038717
567664,6530,87053,East,135,37.2341533313643,-121.820681798303
567647,9194,86008,At,0,37.3873533534551,-121.886054081016
567619,11315,59180,West,25,37.2818389323573,-121.976670128907
567620,7998,32625,At,0,37.3610833869469,-121.834124490259
567652,7262,6137,At,0,37.363595917815,-121.832755635522
567670,4367,58079,North,60,37.2806015484796,-121.831522394682
567691,7280,79463,South,87,37.3378632037877,-121.841123532618
567681,,106226,East,85,,
567686,,107194,West,,,
567694,5225,77274,West,50,37.363343414033,-121.852958259803
567678,3031,107249,At,0,37.348327498829,-121.864951855107
567726,4561,32955,South,33,37.2838353770203,-121.834137427242
567663,667,73127,East,460,37.2643877086646,-121.915540273278
567627,7599,118271,South,678,37.3284563083279,-121.802314404424
567636,8506,17160,At,0,37.2285456876276,-121.775338187185
567671,8514,38830,North,170,37.319442281069,-121.815867722856
567669,8777,121538,North,270,37.3106570375965,-121.786219074416
567655,4596,92773,At,0,37.2724534188541,-121.828997671685
567685,4103,106347,East,100,37.3369850648263,-121.883572261673
567684,8413,17071,East,280,37.3337854025381,-121.833552839873
567690,2592,30887,At,0,37.3010330662309,-121.905675112265
567687,9287,116313,North,51,37.348679695045,-121.787580785443
567680,10291,99318,North,50,37.2826090468554,-121.994369154394
567699,4040,18754,At,0,37.3217358075497,-121.897847033125
567706,4104,67737,At,0,37.3193066733539,-121.878732557795
567600,3973,106479,At,0,37.3454822372035,-121.866255642205
567607,,46694,East,,,
567611,7396,111210,East,155,37.3219268286509,-121.836428365615
567601,3636,60543,At,0,37.3600392590297,-121.908364963951
567604,5716,1341,At,0,37.3124160541249,-121.801909914064
567656,3643,110362,At,0,37.3445702432344,-121.881236894576
567674,10395,45869,At,0,37.4135754909435,-121.861172985159
567668,4900,32988,North,83,37.2771102285661,-121.842068222952
567666,7685,63128,East,60,37.3094848596522,-121.783425253925
567662,,40006,West,,,
567641,7529,33857,West,28,37.2897373066713,-121.83276323679
567626,8271,53602,West,75,37.3274803472549,-121.818335415036
567624,,38939,,51,,
567629,508,4575,At,0,37.2508167466799,-121.875315258691
567644,8927,114883,At,0,37.388597539842,-121.893946599371
567653,11260,22770,At,0,37.3027112014066,-121.966042497537
567637,8196,119460,West,75,37.3520010966225,-121.814024584568
567635,,80651,South,,,
567621,11394,27741,East,70,37.2967119839591,-121.955131060414
567693,4045,55747,North,192,37.3251960996374,-121.868077566219
567683,8259,17181,West,436,37.233122399374,-121.773580481249
567688,6841,6050,At,0,37.3669605898481,-121.826694185985
